Position,Wild,Mut,Miss
13045,79,1,0
13099,79,1,0
13458,78,1,1
13817,79,1,0
13850,78,1,1
14020,78,1,1
14025,79,1,0
14092,78,1,1
14117,79,1,0
14264,78,1,1
14341,79,1,0
14729,79,1,0
14779,79,1,0
14869,78,1,1
14884,79,1,0
14980,79,1,0
15149,78,1,1
15196,79,1,0
15256,79,1,0
15330,79,1,0
15411,78,1,1
15457,79,1,0
15537,78,1,1
15706,79,1,0
15720,79,1,0
15822,78,1,1
15852,8,71,1
15854,79,1,0
15866,77,1,2
15946,10,70,0
15950,79,1,0
16115,79,1,0
16262,78,1,1
16309,79,1,0
16392,79,1,0
16630,79,1,0
16631,79,1,0
16695,79,1,0
16770,79,1,0
16819,79,1,0
17674,72,8,0
17770,77,1,2
17772,79,1,0
17952,75,1,4
18116,74,1,5
18436,74,1,5
18458,74,1,5
19001,79,1,0
19068,79,1,0
19150,79,1,0
19151,79,1,0
19210,77,1,2
19252,76,3,1
19256,77,1,2
19261,76,1,3
19267,78,1,1
19301,78,1,1
20077,79,1,0
20081,77,1,2
20155,78,1,1
20206,78,1,1
20303,78,1,1
20391,79,1,0
20408,79,1,0
20460,79,1,0
20661,79,1,0
20758,79,1,0
20839,78,1,1
20881,79,1,0
20909,77,1,2
20917,78,1,1
20932,77,1,2
20949,79,1,0
20978,77,1,2
20981,78,1,1
21117,76,4,0
21237,79,1,0
21516,79,1,0
21535,79,1,0
21593,79,1,0
21612,79,1,0
21614,79,1,0
21638,79,1,0
21823,77,2,1
21836,78,1,1
21838,79,1,0
21993,79,1,0
22049,78,1,1
22266,79,1,0
22271,77,3,0
22298,78,1,1
22309,78,1,1
22350,79,1,0
22363,79,1,0
22569,77,1,2
22736,78,1,1
22745,79,1,0
22963,79,1,0
23001,77,1,2
23025,76,1,3
23043,78,2,0
23049,79,1,0
23054,77,3,0
23055,78,1,1
23056,79,1,0
23209,79,1,0
23686,79,1,0
23843,79,1,0
23863,79,1,0
23865,78,1,1
23867,79,1,0
24291,79,1,0
24347,79,1,0
24360,77,1,2
24398,78,1,1
24749,79,1,0
25072,79,1,0
25133,79,1,0
25167,79,1,0
25168,78,1,1
25178,79,1,0
25269,78,1,1
25273,78,1,1
25274,77,1,2
25391,79,1,0
25468,78,1,1
25599,79,1,0
25766,79,1,0
25816,79,1,0
25909,79,1,0
25928,79,1,0
26173,77,1,2
26236,73,1,6
26270,79,1,0
26449,78,1,1
26487,79,1,0
26637,79,1,0
26669,78,1,1
26724,9,70,1
26911,78,1,1
26956,79,1,0
26960,77,2,1
26966,79,1,0
26967,79,1,0
27064,78,1,1
27179,79,1,0
27197,77,1,2
27206,78,1,1
27355,79,1,0
27390,79,1,0
27401,9,69,2
27449,79,1,0
27461,9,70,1
27571,78,1,1
27573,78,1,1
27809,78,1,1
27984,78,1,1
27985,78,1,1
27986,78,1,1
28039,78,1,1
28067,79,1,0
28278,78,1,1
28283,79,1,0
28349,77,1,2
28350,78,1,1
28372,79,1,0
28448,77,1,2
28449,67,11,2
28450,79,1,0
28456,78,1,1
28521,76,2,2
28523,78,1,1
28623,79,1,0
28624,78,1,1
28643,78,1,1
28812,73,6,1
28823,79,1,0
28867,76,3,1
28918,79,1,0
29004,78,1,1
29129,75,2,3
29374,79,1,0
29435,78,1,1
29773,79,1,0
29839,77,3,0
29841,78,1,1
29894,79,1,0
30093,78,1,1
30099,76,1,3
30123,78,1,1
30132,77,1,2
30144,79,1,0
30159,77,3,0
30234,77,3,0
30254,72,1,7
30434,76,1,3
30440,79,1,0
30445,77,1,2
30447,79,1,0
30455,77,1,2
30456,78,1,1
30495,79,1,0
30499,78,1,1
30503,78,1,1
30538,78,1,1
30579,79,1,0
30584,78,1,1
30598,75,3,2
30648,79,1,0
30653,79,1,0
30656,78,1,1
30725,79,1,0
30768,78,1,1
30972,9,71,0
31004,79,1,0
31007,75,2,3
31027,79,1,0
31101,79,1,0
31153,78,1,1
31205,79,1,0
31393,79,1,0
31401,79,1,0
31648,79,1,0
31750,78,1,1
31761,78,1,1
31921,79,1,0
31933,77,1,2
32010,76,1,3
32020,79,1,0
32399,79,1,0
32441,79,1,0
32992,77,1,2
33002,77,1,2
33017,78,1,1
33031,77,1,2
33145,79,1,0
33256,79,1,0
33344,78,2,0
33348,78,2,0
33349,78,1,1
33408,78,1,1
33453,78,1,1
33992,78,1,1
34014,79,1,0
34015,78,1,1
34016,79,1,0
34050,79,1,0
34212,79,1,0
34327,77,1,2
34430,79,1,0
34434,79,1,0
34666,76,1,3
34768,78,1,1
34844,79,1,0
34869,79,1,0
34880,78,1,1
34881,77,1,2
