Position,Wild,Mut,Miss
49081,379,1,0
49379,378,1,1
49380,376,1,3
49408,379,1,0
49434,364,1,15
49441,375,1,4
49490,379,1,0
49614,374,2,4
49633,378,1,1
49650,376,1,3
49658,378,1,1
49659,377,1,2
49684,378,1,1
49810,362,17,1
49911,375,2,3
49933,378,1,1
49993,377,1,2
49999,379,1,0
50006,376,1,3
50032,374,1,5
50059,379,1,0
50069,379,1,0
50095,375,1,4
50160,372,1,7
50197,375,1,4
50200,375,1,4
50204,378,1,1
50208,375,1,4
50219,376,1,3
50335,374,1,5
50455,378,1,1
50458,377,1,2
50461,377,1,2
50553,373,2,5
50718,375,1,4
50816,377,1,2
50843,377,1,2
50844,376,1,3
50847,376,1,3
50875,375,1,4
51014,374,1,5
51052,378,1,1
51054,377,1,2
51056,379,1,0
51130,376,1,3
51172,378,1,1
51234,378,2,0
51242,376,1,3
51257,377,1,2
51265,379,1,0
51285,368,1,11
51337,377,1,2
51444,378,1,1
51582,376,1,3
51592,377,1,2
51601,377,1,2
51602,378,2,0
51625,379,1,0
51626,378,1,1
51711,379,1,0
51718,379,1,0
51744,379,1,0
51763,379,1,0
51775,373,1,6
51778,377,1,2
51782,379,1,0
51803,375,1,4
51804,374,1,5
51816,376,1,3
51824,378,1,1
51828,377,1,2
51844,377,1,2
51849,373,1,6
51859,376,1,3
51861,377,1,2
51878,378,1,1
51887,376,1,3
51909,377,2,1
51917,375,1,4
51921,378,1,1
51934,376,1,3
51950,374,3,3
51960,377,1,2
51989,376,1,3
52070,376,1,3
52072,379,1,0
52077,379,1,0
52117,377,1,2
52175,375,1,4
52209,375,1,4
52210,376,1,3
52256,377,1,2
52286,379,1,0
52316,376,1,3
52348,378,1,1
52638,378,1,1
52798,374,1,5
52806,378,1,1
52867,374,1,5
52953,377,1,2
52958,377,1,2
53000,378,1,1
53008,373,1,6
53015,371,1,8
53064,376,1,3
53136,376,1,3
53171,379,1,0
53256,376,1,3
53266,368,1,11
53277,377,1,2
53302,377,1,2
53303,378,1,1
53442,376,1,3
53458,376,1,3
53483,377,1,2
53544,374,1,5
53853,372,1,7
53860,378,1,1
53958,378,1,1
53966,378,1,1
53968,378,1,1
53999,377,1,2
54012,376,1,3
54019,379,1,0
54029,378,1,1
54038,379,1,0
54063,376,1,3
54101,377,1,2
54102,376,1,3
54133,379,1,0
54137,374,1,5
54152,378,1,1
54173,372,1,7
54179,377,1,2
54184,366,1,13
54229,379,1,0
54262,378,1,1
54307,379,1,0
54325,375,1,4
54329,378,1,1
54345,379,1,0
54367,377,1,2
54372,379,1,0
54373,378,1,1
54376,339,40,1
54383,378,1,1
54416,376,1,3
54417,376,1,3
54431,375,1,4
54541,372,1,7
54654,379,1,0
54712,377,1,2
54992,379,1,0
55043,374,1,5
55113,376,1,3
55367,376,1,3
55480,377,1,2
55494,376,1,3
55789,378,1,1
55791,376,1,3
55812,376,1,3
55822,372,1,7
55986,376,2,2
56084,373,1,6
56153,376,1,3
56826,378,1,1
56934,375,1,4
56939,376,1,3
56943,376,1,3
56971,379,1,0
56974,377,1,2
56982,379,1,0
57234,376,2,2
57308,375,1,4
57752,376,1,3
57836,376,1,3
58034,379,1,0
58054,376,1,3
58071,379,1,0
58091,376,1,3
58327,373,1,6
58356,375,1,4
58441,379,1,0
59044,378,1,1
59333,378,1,1
59467,369,1,10
59492,378,1,1
59537,376,2,2
59538,378,1,1
59945,378,1,1
60048,379,1,0
60080,377,1,2
60134,379,1,0
60140,379,1,0
60164,377,1,2
60177,377,1,2
60179,379,1,0
60184,378,1,1
60188,377,1,2
60225,379,1,0
60287,379,1,0
60291,349,27,4
60295,377,1,2
60311,379,1,0
60362,377,1,2
60366,378,1,1
60376,376,1,3
60390,376,1,3
60391,376,1,3
60418,379,1,0
60449,377,1,2
60458,378,1,1
60463,378,1,1
60481,378,1,1
60483,379,1,0
60521,377,1,2
60541,379,1,0
60542,377,1,2
60556,376,1,3
60560,379,1,0
60573,376,2,2
60625,377,1,2
60646,371,1,8
60678,378,1,1
60769,379,1,0
60998,376,1,3
61232,374,1,5
61290,377,1,2
61499,377,1,2
61514,379,1,0
61518,378,1,1
61642,378,1,1
61645,379,1,0
61646,379,1,0
61694,376,1,3
61702,379,1,0
61748,379,1,0
61752,376,1,3
61762,379,1,0
61784,376,1,3
61818,373,1,6
61836,376,1,3
61845,377,1,2
61848,376,1,3
61849,375,1,4
61856,375,2,3
61917,378,1,1
61919,368,1,11
61922,378,1,1
61938,377,1,2
61943,377,1,2
62005,379,1,0
62008,377,1,2
62019,377,1,2
62030,379,1,0
62031,378,1,1
62033,378,1,1
62051,377,1,2
62071,378,1,1
62138,377,2,1
62192,378,1,1
62198,378,1,1
62199,379,1,0
62213,377,1,2
62234,379,1,0
62238,379,1,0
62240,377,1,2
62247,377,1,2
62249,378,1,1
62320,379,1,0
62324,379,1,0
62353,376,1,3
62396,373,1,6
62410,379,1,0
62436,379,1,0
62446,373,1,6
62455,373,1,6
62463,377,1,2
62470,377,1,2
62511,375,1,4
62519,375,1,4
62520,376,1,3
62533,378,1,1
62558,378,1,1
62563,377,1,2
62577,379,1,0
62583,377,1,2
62591,378,1,1
62594,376,1,3
62596,379,1,0
62607,379,1,0
62630,378,1,1
62684,376,1,3
62696,377,1,2
62700,379,1,0
62743,377,1,2
62744,378,1,1
62754,377,1,2
62755,366,1,13
62761,379,1,0
62762,373,1,6
62763,378,1,1
62771,377,1,2
62773,377,1,2
62782,375,1,4
62787,379,1,0
62831,379,1,0
62833,377,1,2
62852,376,1,3
62853,378,1,1
62957,378,1,1
62963,377,1,2
62965,378,1,1
62980,374,1,5
62981,378,1,1
62983,377,1,2
63001,375,1,4
63019,379,1,0
63028,377,1,2
63031,379,1,0
63051,379,1,0
63105,377,1,2
63121,377,1,2
63126,379,1,0
63131,379,1,0
63133,379,1,0
63148,374,1,5
63153,374,2,4
63165,379,1,0
63168,378,1,1
63170,377,1,2
63173,376,1,3
63182,379,1,0
63198,370,6,4
63204,378,1,1
63205,375,1,4
63242,377,1,2
63248,377,1,2
63455,377,1,2
63599,378,1,1
63946,376,1,3
63967,377,1,2
64021,372,1,7
64032,378,1,1
64043,377,1,2
64046,378,1,1
64069,377,1,2
64117,378,1,1
64247,378,1,1
64248,378,1,1
64254,377,1,2
64264,376,1,3
64457,374,1,5
64519,376,1,3
64645,377,1,2
64715,377,1,2
64721,372,2,6
64726,379,1,0
64734,362,1,17
64735,378,1,1
65012,376,1,3
65020,377,1,2
65024,377,1,2
65043,377,1,2
65074,379,1,0
65075,376,2,2
65100,379,1,0
65108,376,1,3
65109,378,1,1
65134,376,1,3
65141,376,1,3
65241,373,1,6
65251,379,1,0
65256,377,1,2
65257,376,1,3
65259,377,1,2
65270,375,1,4
65312,377,2,1
65319,376,1,3
65320,379,1,0
65321,379,1,0
65353,379,1,0
65406,376,1,3
65410,376,1,3
65420,375,1,4
65460,378,1,1
65487,378,1,1
65529,378,1,1
65531,378,1,1
65559,376,1,3
65615,374,1,5
65624,374,1,5
65647,375,1,4
65703,373,1,6
65705,370,1,9
65724,378,1,1
65764,373,4,3
65769,377,1,2
65842,379,1,0
65854,374,1,5
65981,375,1,4
65984,377,1,2
66125,377,1,2
66211,378,1,1
66303,374,1,5
66324,373,1,6
66466,375,1,4
66469,378,1,1
66553,378,2,0
66555,378,1,1
66578,378,1,1
66658,376,1,3
66676,373,1,6
66680,376,1,3
66703,378,1,1
66899,376,1,3
66905,377,1,2
66939,376,1,3
67072,378,1,1
67268,376,1,3
67350,377,1,2
67356,374,1,5
67417,377,1,2
67673,378,1,1
67871,376,1,3
67891,378,1,1
68098,377,1,2
68222,369,2,9
68223,377,1,2
68287,374,1,5
68334,373,1,6
68485,377,1,2
68517,378,1,1
68567,369,1,10
68669,378,1,1
68720,378,1,1
68755,376,1,3
68815,379,1,0
68832,375,1,4
68841,376,1,3
68894,374,1,5
68902,376,1,3
69025,376,1,3
69080,378,1,1
69349,378,1,1
69472,377,1,2
69473,378,1,1
69756,377,1,2
69946,373,1,6
70097,376,1,3
70267,379,1,0
70276,374,1,5
70384,376,1,3
70400,376,1,3
70442,379,1,0
70469,378,1,1
70474,377,1,2
70584,379,1,0
70628,378,1,1
70687,378,1,1
70871,374,1,5
70909,378,1,1
70939,376,1,3
71022,378,1,1
71031,375,1,4
71037,373,1,6
71038,376,1,3
71039,378,1,1
71209,377,1,2
71253,376,1,3
71426,376,1,3
71622,378,1,1
71626,375,1,4
71668,373,1,6
71689,376,1,3
71738,376,1,3
71818,375,1,4
71832,374,1,5
71833,374,1,5
71840,378,1,1
71842,379,1,0
71843,379,1,0
71931,376,1,3
71980,378,1,1
71981,377,1,2
71985,379,1,0
72009,377,1,2
72027,379,1,0
72028,379,1,0
72067,378,1,1
72075,377,1,2
72260,379,1,0
72297,376,1,3
72352,376,1,3
72358,377,1,2
72368,374,1,5
72461,378,2,0
72462,378,1,1
72487,376,1,3
72518,379,1,0
72564,378,1,1
72565,378,1,1
72619,379,1,0
72717,374,1,5
72739,376,1,3
72749,375,1,4
72907,379,1,0
72945,379,1,0
72946,375,2,3
73017,378,1,1
73055,375,1,4
73095,377,1,2
73186,375,1,4
73209,376,1,3
73523,376,1,3
73526,378,1,1
73528,376,1,3
73537,378,1,1
73610,378,1,1
73641,377,1,2
73648,378,1,1
74097,378,1,1
74128,374,2,4
74143,374,1,5
74148,371,1,8
74301,379,1,0
74389,376,1,3
74394,379,1,0
74407,376,1,3
74415,375,1,4
74652,377,1,2
75003,375,1,4
75236,374,1,5
75244,367,2,11
75392,373,1,6
75749,378,1,1
75759,375,1,4
75856,375,1,4
76026,369,1,10
76036,375,1,4
76096,378,1,1
76190,375,1,4
76372,376,1,3
76398,376,1,3
76481,377,1,2
76531,378,1,1
76568,379,1,0
76611,379,1,0
76569,377,1,2
76704,379,1,0
76983,377,1,2
77060,374,1,5
77457,378,1,1
77871,379,1,0
77984,378,1,1
78006,362,1,17
78133,368,1,11
78139,379,1,0
78167,377,1,2
78168,377,1,2
78215,378,2,0
78292,378,1,1
78333,374,1,5
78355,377,1,2
78384,376,1,3
78393,376,1,3
78410,376,1,3
78430,378,1,1
78442,376,1,3
78446,379,1,0
78454,379,1,0
78451,374,1,5
78465,378,1,1
78469,378,1,1
78518,377,1,2
78643,374,1,5
78725,378,2,0
78728,377,1,2
78847,379,1,0
79048,377,1,2
79051,378,1,1
79052,378,1,1
79350,376,1,3
79405,379,1,0
79604,378,2,0
79605,378,1,1
79671,375,1,4
79672,379,1,0
80057,376,1,3
80172,377,1,2
80215,377,1,2
80234,379,1,0
80238,299,1,80
80451,379,1,0
80453,377,2,1
80454,376,4,0
80496,375,1,4
80549,377,1,2
80563,379,1,0
80780,375,1,4
80820,375,1,4
81005,373,1,6
81443,377,1,2
82064,377,1,2
82148,377,1,2
82156,379,1,0
82183,376,1,3
82184,377,1,2
82258,377,1,2
82293,379,1,0
82321,377,1,2
82322,377,1,2
82363,374,1,5
82429,375,1,4
82565,376,1,3
82738,373,1,6
82764,377,1,2
82859,378,1,1
82926,378,1,1
83014,375,2,3
83036,377,1,2
83130,378,1,1
83164,378,1,1
83181,378,1,1
83250,379,1,0
83328,378,1,1
83329,378,1,1
83387,376,1,3
83534,377,1,2
83586,375,1,4
83636,376,2,2
83652,378,1,1
83777,378,1,1
84176,379,1,0
84256,379,1,0
84274,377,1,2
84297,378,1,1
84312,377,1,2
84323,376,1,3
84361,379,1,0
84365,378,1,1
84431,376,1,3
84472,375,1,4
84486,378,1,1
84502,378,1,1
84546,376,1,3
84597,377,1,2
84614,374,1,5
84816,376,1,3
84819,377,1,2
84831,379,1,0
85156,378,1,1
85157,378,1,1
85160,377,1,2
85162,379,1,0
85172,379,1,0
85173,378,1,1
85177,378,1,1
85232,379,1,0
85374,378,1,1
85392,376,1,3
85661,377,1,2
86012,375,1,4
86037,379,1,0
86128,378,1,1
86525,377,1,2
86581,378,1,1
86643,375,1,4
86655,378,2,0
87173,373,1,6
87229,367,1,12
87527,376,1,3
87560,373,1,6
87569,379,1,0
87745,370,1,9
87755,378,1,1
87769,376,2,2
87811,378,1,1
87941,376,1,3
87956,373,1,6
88226,377,1,2
88333,378,1,1
88424,377,1,2
88705,376,1,3
89567,372,1,7
90009,378,1,1
90018,378,1,1
90112,378,1,1
90114,367,6,7
90116,376,1,3
90130,366,1,13
90136,377,1,2
90138,362,1,17
90558,373,1,6
90572,377,1,2
90573,372,1,7
90598,371,1,8
90605,379,1,0
90622,376,1,3
90614,377,1,2
90805,378,1,1
90809,377,1,2
90830,376,1,3
90907,374,1,5
90951,373,1,6
91126,378,1,1
91374,372,1,7
91376,364,1,15
91390,375,1,4
91392,377,1,2
91399,379,1,0
91401,376,1,3
91407,374,2,4
91411,378,1,1
91413,375,1,4
91419,377,1,2
91408,377,1,2
91410,377,1,2
91412,379,1,0
91414,373,1,6
92004,378,1,1
92218,375,1,4
92220,373,1,6
92252,368,1,11
92745,373,1,6
92755,375,1,4
93051,378,1,1
93052,377,1,2
93066,376,1,3
93152,374,1,5
93153,378,1,1
93354,374,1,5
93563,374,1,5
93572,378,1,1
93577,376,1,3
93615,374,1,5
93710,375,1,4
93713,374,1,5
93993,370,1,9
94193,374,2,4
94198,377,1,2
94209,379,1,0
94253,378,1,1
94261,378,1,1
94262,378,1,1
94279,379,1,0
94775,379,1,0
94930,379,1,0
94931,377,1,2
94952,375,1,4
95196,376,1,3
95221,375,1,4
95264,376,1,3
95380,375,1,4
95652,375,1,4
95659,379,1,0
95743,376,1,3
95763,378,2,0
95809,379,1,0
95813,374,1,5
95991,376,1,3
96000,379,1,0
96006,377,1,2
96010,377,1,2
96030,379,1,0
96032,376,1,3
96044,378,1,1
96065,378,1,1
96117,377,1,2
96151,377,1,2
96213,377,1,2
96216,378,1,1
96239,377,1,2
96266,377,1,2
96323,372,1,7
96346,377,1,2
96387,376,1,3
96454,377,1,2
96491,376,1,3
96530,375,1,4
96610,376,1,3
96673,377,1,2
96979,376,1,3
97185,378,1,1
97349,379,1,0
97419,378,1,1
97422,378,1,1
97460,375,1,4
97695,343,1,36
98315,334,1,45
98668,375,1,4
98711,377,1,2
98839,374,1,5
99146,377,1,2
99196,379,1,0
99232,376,1,3
99240,378,1,1
99284,378,1,1
99287,373,2,5
99293,378,1,1
99336,377,1,2
99354,378,1,1
99462,378,1,1
100155,377,1,2
100633,372,1,7
100635,374,1,5
100656,373,1,6
100685,377,1,2
101026,378,1,1
101052,378,1,1
101055,377,1,2
101056,365,1,14
101097,374,1,5
101143,375,1,4
101180,377,1,2
101187,377,1,2
101238,377,1,2
101250,375,1,4
101277,374,1,5
101307,374,1,5
101344,377,1,2
101883,379,1,0
101933,377,1,2
102065,376,1,3
102158,377,1,2
102191,376,1,3
102224,376,1,3
102672,378,1,1
102775,376,1,3
102845,376,1,3
102847,376,1,3
102941,378,1,1
102963,376,1,3
103040,373,1,6
103095,374,1,5
103126,376,1,3
103144,378,1,1
103185,378,2,0
103187,377,1,2
103248,376,1,3
103307,379,1,0
103325,375,1,4
103338,378,2,0
103339,377,1,2
103403,376,2,2
103527,376,1,3
103535,378,1,1
103652,377,1,2
103759,373,1,6
103801,379,1,0
103935,377,1,2
104170,378,1,1
104173,375,2,3
104176,375,1,4
104187,379,1,0
104413,374,1,5
104529,375,1,4
104750,378,1,1
104896,379,1,0
105064,375,1,4
105144,378,1,1
105180,379,1,0
105823,373,1,6
105825,376,2,2
106066,379,1,0
106072,369,1,10
106200,371,1,8
106201,377,2,1
106268,377,1,2
106831,372,1,7
107069,376,1,3
107076,378,1,1
107089,376,1,3
107143,377,1,2
107144,374,1,5
107219,378,1,1
107272,377,1,2
107401,379,1,0
107710,376,1,3
107722,376,1,3
107736,377,1,2
107780,374,1,5
107845,379,1,0
107846,379,1,0
107871,379,1,0
107875,377,1,2
107886,379,1,0
108101,375,1,4
108102,378,1,1
108737,376,1,3
108906,374,1,5
108982,368,1,11
109263,377,1,2
109269,379,1,0
109357,373,1,6
109361,379,1,0
109373,375,1,4
109395,374,1,5
109594,378,1,1
109688,376,1,3
109694,378,1,1
109715,372,1,7
109803,377,1,2
109819,379,1,0
109824,378,1,1
109830,376,1,3
109831,378,1,1
109891,378,1,1
109892,379,1,0
109893,377,1,2
109915,378,1,1
109925,378,1,1
109935,379,1,0
109938,378,1,1
109980,378,1,1
110018,377,1,2
110064,374,1,5
110066,378,1,1
110413,377,1,2
110414,366,1,13
110461,371,1,8
110745,378,1,1
110753,377,1,2
110921,377,2,1
110963,374,1,5
111110,377,1,2
111338,376,1,3
111577,379,1,0
111702,379,1,0
112130,374,1,5
112131,374,1,5
113178,378,1,1
113182,376,1,3
113340,376,1,3
113725,377,1,2
113773,379,1,0
113920,376,1,3
113949,373,1,6
113970,375,1,4
113972,373,1,6
113976,375,1,4
113977,379,1,0
114159,377,1,2
114496,377,1,2
114587,377,1,2
114735,378,1,1
114742,373,1,6
114775,378,1,1
115016,376,2,2
115047,378,1,1
115501,378,1,1
115564,378,1,1
115633,377,1,2
115649,378,1,1
115685,378,1,1
115750,377,1,2
115921,377,1,2
115922,379,1,0
116165,374,1,5
116978,375,1,4
117331,376,2,2
117444,376,1,3
117526,376,1,3
118209,378,1,1
118372,377,1,2
118395,376,1,3
118491,377,1,2
118604,376,1,3
118696,377,1,2
118804,377,1,2
119256,376,1,3
119397,378,1,1
119673,378,1,1
119679,376,1,3
119738,370,1,9
119739,377,1,2
119769,372,1,7
119984,378,1,1
120130,373,5,2
120256,347,1,32
120257,377,1,2
120920,371,1,8
120933,377,1,2
121031,374,3,3
121130,376,1,3
121238,377,1,2
121240,374,1,5
121476,376,1,3
121764,379,1,0
