Position,Wild,Mut,Miss
4755,360,5,2
4946,365,1,1
5040,365,1,1
5094,365,1,1
5123,363,1,3
5124,365,1,1
5230,342,21,4
5302,365,1,1
5317,366,1,0
5367,365,1,1
5427,364,1,2
5429,366,1,0
5473,365,1,1
5530,365,1,1
5574,366,1,0
5576,363,1,3
5689,363,1,3
5918,366,1,0
5961,365,1,1
6080,366,1,0
6177,366,1,0
6439,364,1,2
6645,365,1,1
6933,366,1,0
6964,363,1,3
6984,364,1,2
7011,362,1,4
7013,362,1,4
7014,365,1,1
7079,313,52,2
7616,362,5,0
7798,365,1,1
8430,361,1,5
8459,362,1,4
8482,365,1,1
8502,362,1,4
8816,365,1,1
8844,363,3,1
8864,365,1,1
8871,362,1,4
8868,313,53,1
8906,366,1,0
8957,365,2,0
8975,364,1,2
9023,363,1,3
9075,365,1,1
9084,366,1,0
9088,366,1,0
9104,365,1,1
9116,366,1,0
9189,365,1,1
9224,366,1,0
9230,363,1,3
9282,366,1,0
9345,362,1,4
9350,363,1,3
9353,365,2,0
9369,366,1,0
9410,365,1,1
9450,365,1,1
9509,318,49,0
9522,363,1,3
9544,365,1,1
9554,364,3,0
9560,364,1,2
9571,365,1,1
9609,365,1,1
9810,366,1,0
9815,364,1,2
9817,366,1,0
9818,366,1,0
10066,365,1,1
10101,362,1,4
10109,362,1,4
10127,365,1,1
10205,366,1,0
10356,365,1,1
10565,365,1,1
10610,363,1,3
10643,365,1,1
10693,363,2,2
11318,359,2,6
11391,366,1,0
11416,366,1,0
11410,365,1,1
11494,364,1,2
11497,366,1,0
11534,362,1,4
11551,366,1,0
11582,366,1,0
11789,366,1,0
11834,366,1,0
11867,365,1,1
11929,363,3,1
12041,364,2,1
12046,365,1,1
12154,363,1,3
12160,366,1,0
12317,365,1,1
12344,365,1,1
12348,364,1,2
12396,360,5,2
12400,362,1,4
12420,366,1,0
12437,364,1,2
12440,365,1,1
12524,363,1,3
12666,366,1,0
12825,361,5,1
12879,358,2,7
12883,363,1,3
12906,363,1,3
13094,365,1,1
13127,364,1,2
13095,365,1,1
13098,365,1,1
13103,364,1,2
13120,365,1,1
13128,363,1,3
13533,358,6,3
13536,364,1,2
13544,365,1,1
13918,366,1,0
13932,361,4,2
13962,366,1,0
14025,365,1,1
14122,365,1,1
14177,366,1,0
14185,365,1,1
14186,365,1,1
14192,366,1,0
14338,366,1,0
14396,366,1,0
14473,366,1,0
14616,366,1,0
14617,366,1,0
14652,366,1,0
14690,360,5,2
14738,364,1,2
14746,365,1,1
14759,364,2,1
14766,363,1,3
14979,365,1,1
15026,365,1,1
15054,366,1,0
15066,366,1,0
15067,364,1,2
15102,365,1,1
15109,332,35,0
15111,361,1,5
15185,366,1,0
15229,364,1,2
15263,363,1,3
15238,366,1,0
15277,366,1,0
15430,365,1,1
15538,364,1,2
15540,366,1,0
15589,365,1,1
15621,366,1,0
15623,366,1,0
15752,366,1,0
15755,363,1,3
15760,364,1,2
15802,365,1,1
15808,366,1,0
15959,366,1,0
15980,365,2,0
15982,364,1,2
16005,366,1,0
16025,366,1,0
16045,364,1,2
16102,365,1,1
16105,365,1,1
16118,362,5,0
16166,363,2,2
16170,360,1,6
16220,364,1,2
16285,365,1,1
16300,362,1,4
16369,365,1,1
16398,366,1,0
16401,365,1,1
16420,365,1,1
16422,359,1,7
16491,366,1,0
16526,364,1,2
16599,366,1,0
16630,365,1,1
16715,366,1,0
16754,365,1,1
17301,364,3,0
17308,364,1,2
17330,363,1,3
17368,365,2,0
17523,354,12,1
17528,366,1,0
17562,364,1,2
17571,365,2,0
17798,364,1,2
18268,364,1,2
18303,365,1,1
18307,363,1,3
18351,366,1,0
18359,366,1,0
18455,364,1,2
18460,365,1,1
18566,366,1,0
18567,364,1,2
18743,364,1,2
18744,363,1,3
18814,363,1,3
18835,366,1,0
19182,363,1,3
19620,365,1,1
19643,363,1,3
20148,363,1,3
20587,359,1,7
20778,364,1,2
20780,366,1,0
20842,365,1,1
20910,365,1,1
21098,363,1,3
21340,362,1,4
21520,365,1,1
21523,366,1,0
21533,360,6,1
21778,364,1,2
21805,366,1,0
21878,366,1,0
22003,364,1,2
22116,364,1,2
22278,366,1,0
22405,360,3,4
22406,364,1,2
22448,364,1,2
22611,365,1,1
22624,365,1,1
22633,365,1,1
22634,360,1,6
22690,366,1,0
22784,365,1,1
22857,365,1,1
22864,364,1,2
22912,364,1,2
22949,366,1,0
22952,364,1,2
23082,363,1,3
23200,362,1,4
23235,364,1,2
23212,364,1,2
24141,366,1,0
24195,366,1,0
24580,366,1,0
24654,364,2,1
24939,363,1,3
25024,365,1,1
25535,365,1,1
25642,363,1,3
25644,365,1,1
25672,364,1,2
25673,364,1,2
25681,364,1,2
25683,364,1,2
25960,365,1,1
26092,361,1,5
26326,366,1,0
26602,364,2,1
26669,363,1,3
26972,366,1,0
26980,363,1,3
27020,361,1,5
27036,365,1,1
27041,365,1,1
27098,366,1,0
27120,365,1,1
27409,360,1,6
27424,361,1,5
27449,366,1,0
27841,363,1,3
27862,363,1,3
28249,364,1,2
28251,364,1,2
28546,361,1,5
28609,365,1,1
28813,366,1,0
28838,364,1,2
28841,366,1,0
28983,365,1,1
29295,363,1,3
29400,366,1,0
29414,366,1,0
29497,364,1,2
29716,359,1,7
31079,365,1,1
31161,364,1,2
31200,364,1,2
31226,366,1,0
31552,366,1,0
31627,335,28,4
32717,366,1,0
32946,365,1,1
33283,364,1,2
33526,365,1,1
33622,360,4,3
33623,363,1,3
33654,363,1,3
33655,364,1,2
33667,366,1,0
33701,365,1,1
33714,365,1,1
33785,365,1,1
33822,363,1,3
33846,364,1,2
33852,365,1,1
33957,365,1,1
34025,366,1,0
34091,366,1,0
34094,363,1,3
34097,363,2,2
34134,365,1,1
34157,366,1,0
34159,366,1,0
34231,365,1,1
34322,365,1,1
34372,366,1,0
34458,366,1,0
34761,365,1,1
34791,364,1,2
34814,363,1,3
35313,364,1,2
35566,364,1,2
35574,364,1,2
35585,363,1,3
35918,365,2,0
35940,364,1,2
36166,358,1,8
36463,365,1,1
36477,365,1,1
36500,364,1,2
36529,365,1,1
36530,366,1,0
36599,365,1,1
36629,365,1,1
36632,365,1,1
36714,364,2,1
36727,364,1,2
36734,363,1,3
36969,366,1,0
36976,364,1,2
37042,366,1,0
37044,366,1,0
37076,366,1,0
37081,361,3,3
37172,364,1,2
37269,365,1,1
37314,366,1,0
37325,366,1,0
37315,363,1,3
37437,361,1,5
37499,363,1,3
37504,365,1,1
37503,365,1,1
37516,363,1,3
37809,365,1,1
37989,364,1,2
37999,362,1,4
38037,361,1,5
38143,365,1,1
38188,364,1,2
38195,364,1,2
38204,365,1,1
38229,365,1,1
38230,365,1,1
38581,365,1,1
38771,361,1,5
38772,366,1,0
38813,362,1,4
38875,366,1,0
38878,365,1,1
38917,366,1,0
38942,362,1,4
39209,364,1,2
39290,366,1,0
39293,365,1,1
39304,362,1,4
39329,362,1,4
39350,354,1,12
39361,365,1,1
39461,363,1,3
39462,364,1,2
39473,366,1,0
39512,362,1,4
39526,366,1,0
39528,366,1,0
39539,365,1,1
39546,366,1,0
39554,363,2,2
39562,365,1,1
39605,365,1,1
39773,361,1,5
39806,364,1,2
39821,366,1,0
39822,366,1,0
39923,364,1,2
39959,364,1,2
39962,366,1,0
39967,361,1,5
39970,361,1,5
39971,356,1,10
39990,364,1,2
40129,365,1,1
40216,365,1,1
40367,364,1,2
40403,365,1,1
40410,366,1,0
40611,366,1,0
40449,360,2,5
40527,365,1,1
40757,363,1,3
40766,363,1,3
40770,366,1,0
40888,364,1,2
40890,366,1,0
40937,366,1,0
40995,366,1,0
41539,366,1,0
41596,365,2,0
41846,365,1,1
41851,364,1,2
41901,364,2,1
41963,360,1,6
42046,365,1,1
42189,366,1,0
42191,366,1,0
42195,365,1,1
42203,328,1,38
42216,365,1,1
42236,365,1,1
42260,363,1,3
42314,366,1,0
42338,366,1,0
42348,351,15,1
42374,361,1,5
42636,364,1,2
42771,366,1,0
43489,363,1,3
43504,360,1,6
43581,362,1,4
43695,364,1,2
43706,363,1,3
43948,366,1,0
43963,366,1,0
44266,365,1,1
44343,366,1,0
44360,366,1,0
44408,364,1,2
44429,365,1,1
44482,366,1,0
44492,364,1,2
44518,364,1,2
44612,366,1,0
44630,366,1,0
44756,365,1,1
44909,366,1,0
45173,362,1,4
45867,366,1,0
46150,365,1,1
46220,365,1,1
46223,365,1,1
46224,366,1,0
46233,365,2,0
46241,365,1,1
46269,364,1,2
46283,366,1,0
46299,364,1,2
46340,363,1,3
46358,366,1,0
46361,363,1,3
46380,365,1,1
46464,365,1,1
46470,361,1,5
46615,365,1,1
46694,359,1,7
46930,363,1,3
46959,361,1,5
47024,364,1,2
47034,363,1,3
47046,360,1,6
47077,366,1,0
47079,364,1,2
47108,365,1,1
47110,361,2,4
47172,365,1,1
47184,366,1,0
47212,364,1,2
47227,362,1,4
47249,362,1,4
47277,365,1,1
47296,361,1,5
47303,364,1,2
47320,363,1,3
47321,362,1,4
47341,366,1,0
47483,359,6,2
47541,366,1,0
47558,366,1,0
47621,366,1,0
47658,364,3,0
47680,363,1,3
47741,361,1,5
47751,364,1,2
47760,366,1,0
47845,364,1,2
47764,364,1,2
47766,364,1,2
47811,364,1,2
47827,366,1,0
47859,366,1,0
47894,364,2,1
47895,366,1,0
47903,365,2,0
47905,366,1,0
47909,366,1,0
47910,366,1,0
47972,364,1,2
47974,366,1,0
47979,365,1,1
47997,366,1,0
47998,365,1,1
48009,365,1,1
48012,365,1,1
48014,366,1,0
48108,365,1,1
48109,365,1,1
48122,365,1,1
48145,364,1,2
48151,363,1,3
48193,365,1,1
48197,364,1,2
48210,366,1,0
48212,365,2,0
48233,366,1,0
48248,366,1,0
48249,366,1,0
48250,366,1,0
48253,366,1,0
48285,366,1,0
48289,366,1,0
48301,364,1,2
48327,365,1,1
48331,365,1,1
48342,365,1,1
48345,361,1,5
48347,366,1,0
48355,365,1,1
48365,366,1,0
48367,365,1,1
48368,364,1,2
48423,365,1,1
48435,365,1,1
48489,366,1,0
48553,364,1,2
48558,365,1,1
48559,365,2,0
48580,365,1,1
48596,365,1,1
48682,366,1,0
48709,364,2,1
48733,366,1,0
48734,366,1,0
48803,365,1,1
48908,364,1,2
48912,366,1,0
49028,366,1,0
49087,366,1,0
49090,363,2,2
49149,362,1,4
49150,365,1,1
49156,364,1,2
49180,366,1,0
49279,363,1,3
49304,364,1,2
49305,366,1,0
49406,364,1,2
49422,366,1,0
49440,365,1,1
49634,364,1,2
49685,365,1,1
49745,366,1,0
50072,365,1,1
50108,363,1,3
50158,365,1,1
50366,364,1,2
50495,365,1,1
50631,364,1,2
50680,359,1,7
50761,362,1,4
51252,364,1,2
51345,365,1,1
51394,364,1,2
51443,365,1,1
51480,365,2,0
51487,365,1,1
51584,364,1,2
52230,362,1,4
52242,361,1,5
52326,365,1,1
52606,363,1,3
52637,364,1,2
52651,365,1,1
52654,365,1,1
52726,364,1,2
52834,366,1,0
52883,362,1,4
52915,361,1,5
53070,365,1,1
53071,364,2,1
53106,366,1,0
53163,365,1,1
53165,365,1,1
53171,366,1,0
53180,366,1,0
53182,364,1,2
53244,364,1,2
53249,365,1,1
53408,364,1,2
53480,365,1,1
53481,366,1,0
53550,366,1,0
53560,365,1,1
54161,365,1,1
54515,364,1,2
54530,365,1,1
54583,366,1,0
54586,364,1,2
54605,366,1,0
54705,366,1,0
54707,365,1,1
54729,364,1,2
54738,366,1,0
54791,363,1,3
54816,365,1,1
54871,365,1,1
54903,366,1,0
55009,363,1,3
55010,365,1,1
55490,363,1,3
55836,363,1,3
55863,364,1,2
56043,366,1,0
56053,336,1,30
56119,366,1,0
56153,366,1,0
56193,365,1,1
56333,366,1,0
56351,363,1,3
56488,366,1,0
57041,366,1,0
57043,366,1,0
57078,365,1,1
57182,365,1,1
57184,365,1,1
57221,361,1,5
57223,365,1,1
57499,363,1,3
57742,365,1,1
57803,363,1,3
57805,365,1,1
58000,365,2,0
58349,365,2,0
59043,360,2,5
59104,366,1,0
59106,365,1,1
59230,362,3,2
59231,364,1,2
59318,365,1,1
59444,362,1,4
59447,366,1,0
59493,366,1,0
59721,365,1,1
59732,365,1,1
59884,365,1,1
59890,365,1,1
59940,364,1,2
59965,365,1,1
59992,365,2,0
60000,366,1,0
60001,364,1,2
60020,365,1,1
60097,363,1,3
60143,361,1,5
60325,365,1,1
60354,366,1,0
60356,365,1,1
60367,353,1,13
60368,363,1,3
60383,366,1,0
60385,364,1,2
60407,366,1,0
60408,366,1,0
60409,366,1,0
60410,366,1,0
60445,363,1,3
60446,366,1,0
60447,366,1,0
60465,366,1,0
60546,365,1,1
60674,361,1,5
60677,365,1,1
60678,365,1,1
60732,366,1,0
60767,362,1,4
60776,366,1,0
60809,365,1,1
60860,365,1,1
60863,365,1,1
60874,363,4,0
60875,366,1,0
60877,364,1,2
60900,362,4,1
60905,366,1,0
60911,366,1,0
60917,365,1,1
60919,366,1,0
61319,366,1,0
61354,364,1,2
61434,360,1,6
61446,364,1,2
61545,366,1,0
61592,366,1,0
61596,364,1,2
61598,365,1,1
61649,364,1,2
61697,353,14,0
61771,366,1,0
62061,366,1,0
62256,362,1,4
62257,362,1,4
62296,366,1,0
62807,359,1,7
62969,362,2,3
62975,360,1,6
63236,365,1,1
63306,363,1,3
63447,361,1,5
63452,364,1,2
63510,366,1,0
63564,365,1,1
63573,363,1,3
63579,366,1,0
63617,364,1,2
63692,361,1,5
64276,364,1,2
64288,364,1,2
64347,363,1,3
64799,362,1,4
65058,364,1,2
65140,362,1,4
65400,366,1,0
65534,365,1,1
65715,364,2,1
65916,366,1,0
66322,365,1,1
66352,362,2,3
66325,346,1,20
66356,365,1,1
66502,363,1,3
67048,365,1,1
67186,365,1,1
67372,362,1,4
67549,366,1,0
67587,366,1,0
67681,366,1,0
67685,366,1,0
67914,364,1,2
67992,358,8,1
68182,365,1,1
68183,366,1,0
68206,362,4,1
68227,364,1,2
68679,364,1,2
68773,366,1,0
68978,366,1,0
69094,366,1,0
69117,365,1,1
69215,363,1,3
69231,362,1,4
69581,364,1,2
69582,364,1,2
69610,364,1,2
69946,364,1,2
69954,365,1,1
70015,366,1,0
70024,364,1,2
70181,364,1,2
70200,365,1,1
70338,335,29,3
70352,365,1,1
70383,363,1,3
70559,365,2,0
70566,362,1,4
70625,365,1,1
71176,366,1,0
71261,365,1,1
71266,364,1,2
71458,364,1,2
71464,364,2,1
71492,364,1,2
72833,363,1,3
74170,364,1,2
74388,365,1,1
74574,362,1,4
74594,364,1,2
74742,366,1,0
75703,364,1,2
76792,366,1,0
76839,364,1,2
76844,365,1,1
76847,365,1,1
77015,366,1,0
77176,366,1,0
77178,366,1,0
77222,364,1,2
77296,366,1,0
77349,366,1,0
77453,364,1,2
77486,366,1,0
77562,365,1,1
77565,365,1,1
77604,366,1,0
77627,364,1,2
77754,365,1,1
77755,364,1,2
77771,366,1,0
77799,366,1,0
78032,366,1,0
78053,363,1,3
78075,363,1,3
78096,366,1,0
78139,366,1,0
78271,362,3,2
78308,365,1,1
78309,364,1,2
78326,365,1,1
78331,350,15,2
78346,337,29,1
78385,360,1,6
78386,363,1,3
78388,366,1,0
78389,363,2,2
78390,366,1,0
78394,364,1,2
78398,366,1,0
78399,365,1,1
78402,366,1,0
78415,366,1,0
79527,359,1,7
79693,366,1,0
79764,361,1,5
79888,352,1,14
79990,363,1,3
80000,365,1,1
80063,363,1,3
80181,364,1,2
80986,360,6,1
81052,364,1,2
81769,366,1,0
81816,365,1,1
81909,366,1,0
82192,365,1,1
82219,361,1,5
82235,366,1,0
82255,363,1,3
82260,366,1,0
82469,362,1,4
82570,366,1,0
82672,365,1,1
82707,363,1,3
83069,365,1,1
83173,364,1,2
83190,363,1,3
83199,363,1,3
83202,365,1,1
83222,364,1,2
83223,361,5,1
83227,365,1,1
83434,344,23,0
83481,364,1,2
83564,365,1,1
83591,366,1,0
83627,366,1,0
83628,366,1,0
83726,364,1,2
83747,361,1,5
83961,364,1,2
83991,364,1,2
84019,363,1,3
84049,361,1,5
84067,364,1,2
84068,366,1,0
84087,364,1,2
84089,366,1,0
84091,363,2,2
84125,366,1,0
84129,358,5,4
84132,365,1,1
84291,366,1,0
84331,365,1,1
84359,362,3,2
84743,362,3,2
85719,364,1,2
85728,366,1,0
85889,364,1,2
85890,366,1,0
86031,362,1,4
86071,365,1,1
86200,364,1,2
86207,365,1,1
86215,365,1,1
86206,361,1,5
86217,365,1,1
86281,365,2,0
86301,364,1,2
86306,363,1,3
86307,366,1,0
86347,365,1,1
86354,366,1,0
86446,365,1,1
86475,365,1,1
87022,365,1,1
87089,364,1,2
87111,362,1,4
87170,365,1,1
87241,365,1,1
87312,365,1,1
87506,365,1,1
87526,365,1,1
87772,365,1,1
87774,363,1,3
87773,365,1,1
88223,365,1,1
88235,365,1,1
88424,363,1,3
88479,365,1,1
88484,366,1,0
88497,333,1,33
88560,366,1,0
88623,366,1,0
88694,366,1,0
88868,364,1,2
88919,366,1,0
88922,364,1,2
88945,365,1,1
88949,363,1,3
88977,363,1,3
88992,364,1,2
89519,362,1,4
89525,366,1,0
89562,365,1,1
89615,365,1,1
89616,366,1,0
89624,365,1,1
89629,365,1,1
89630,364,1,2
89634,366,1,0
89664,365,1,1
89683,366,1,0
89708,366,1,0
89710,364,1,2
89729,364,1,2
89730,363,1,3
89738,366,1,0
89769,366,1,0
89905,361,1,5
89928,365,1,1
90267,366,1,0
90379,363,1,3
90382,358,1,8
90381,364,1,2
90534,365,1,1
90536,358,1,8
90578,365,1,1
90633,366,1,0
90855,365,1,1
91069,361,2,4
91151,364,1,2
91326,365,1,1
91329,365,1,1
91421,366,1,0
91603,364,1,2
91673,362,1,4
91682,364,1,2
91767,366,1,0
91770,366,1,0
91771,364,1,2
91828,365,1,1
91847,366,1,0
91860,365,2,0
91876,365,1,1
91908,304,60,3
92058,365,1,1
92149,364,1,2
92150,365,1,1
92296,366,1,0
92402,366,1,0
92414,363,1,3
92599,365,1,1
92600,365,1,1
92637,365,1,1
92645,366,1,0
92679,365,1,1
92730,364,1,2
92798,364,1,2
92842,366,1,0
92843,366,1,0
92877,365,1,1
93014,366,1,0
93074,364,1,2
93128,364,1,2
93161,364,1,2
93163,365,1,1
93283,365,1,1
93307,363,1,3
93308,362,2,3
93340,364,1,2
93425,364,1,2
93443,364,1,2
93555,357,9,1
93594,366,1,0
93595,364,1,2
93599,365,1,1
93604,364,2,1
93606,365,1,1
93655,365,1,1
93731,365,1,1
94133,364,1,2
94135,365,1,1
94166,365,1,1
94179,365,1,1
94220,361,1,5
94229,366,1,0
94238,365,1,1
94277,363,1,3
94350,366,1,0
94469,366,1,0
94505,364,1,2
94663,365,1,1
95262,365,1,1
95263,364,1,2
95338,364,1,2
95413,360,6,1
95414,366,1,0
95419,366,1,0
95483,365,1,1
95562,365,1,1
95570,366,1,0
95774,331,19,17
95852,366,1,0
95871,365,1,1
95874,365,1,1
95885,366,1,0
95886,365,1,1
95922,366,1,0
95927,364,1,2
95932,365,1,1
96115,366,1,0
96117,364,1,2
96146,365,2,0
96184,366,1,0
96194,365,1,1
96202,363,1,3
96213,364,1,2
96230,366,1,0
96234,366,1,0
96235,365,1,1
96271,366,1,0
96273,365,1,1
96272,365,1,1
96288,366,1,0
96289,366,1,0
96292,365,1,1
96315,366,1,0
96319,363,1,3
96340,366,1,0
96364,365,1,1
96390,364,1,2
96410,365,1,1
96423,366,1,0
96426,366,1,0
96449,366,1,0
96465,365,1,1
96483,366,1,0
96484,366,1,0
96533,366,1,0
96619,366,1,0
96630,365,1,1
96663,363,1,3
96736,363,1,3
96749,365,1,1
97164,363,1,3
97168,366,1,0
97169,366,1,0
97170,364,1,2
97179,363,1,3
97187,364,1,2
97224,355,10,2
97237,363,1,3
97251,366,1,0
97267,365,2,0
97278,365,2,0
97287,366,1,0
97291,365,1,1
97292,365,1,1
97310,366,1,0
97329,366,1,0
97332,365,1,1
97360,366,1,0
97378,366,1,0
97506,366,1,0
97553,365,1,1
97676,366,1,0
97852,365,1,1
97903,366,1,0
97945,366,1,0
97989,363,1,3
98173,366,1,0
98178,364,1,2
98456,366,1,0
98457,363,1,3
98567,366,1,0
98568,364,1,2
98569,364,2,1
98643,366,1,0
98991,356,1,10
99215,366,1,0
99396,364,1,2
99552,366,1,0
99555,366,1,0
99556,365,2,0
99559,364,1,2
99594,366,1,0
99597,366,1,0
99659,362,1,4
99677,365,1,1
99895,365,1,1
100297,363,1,3
100634,366,1,0
101248,365,1,1
101262,365,1,1
101299,366,1,0
101332,366,1,0
101359,365,2,0
101365,366,1,0
101366,366,1,0
101386,365,1,1
101391,366,1,0
101413,365,1,1
101453,365,1,1
101575,364,1,2
101591,365,1,1
101714,361,1,5
101750,365,1,1
101751,364,1,2
102074,363,1,3
102107,366,1,0
102132,366,1,0
102335,363,1,3
102470,364,2,1
102540,364,1,2
103283,366,1,0
103469,366,1,0
103479,366,1,0
103499,366,1,0
103505,364,1,2
103506,366,1,0
103536,365,1,1
103599,366,1,0
103957,364,1,2
104002,366,1,0
104037,365,1,1
104074,366,1,0
104077,365,1,1
104078,366,1,0
104104,366,1,0
104111,366,1,0
104113,366,1,0
104124,366,1,0
104133,363,3,1
104343,365,1,1
104344,365,1,1
104345,364,1,2
104346,364,1,2
104347,363,1,3
104362,363,1,3
104366,364,2,1
104369,365,1,1
104370,365,1,1
104382,365,1,1
104387,363,1,3
104561,366,1,0
104583,365,1,1
104585,365,1,1
104738,366,1,0
104876,365,1,1
105029,365,1,1
105063,364,2,1
105117,365,1,1
105119,362,1,4
105149,361,1,5
105173,366,1,0
105237,366,1,0
105243,363,4,0
105255,366,1,0
105256,366,1,0
105259,363,1,3
105261,366,1,0
105264,360,5,2
105274,364,1,2
105277,366,1,0
105279,365,1,1
105306,364,1,2
105322,366,1,0
105341,366,1,0
105374,366,1,0
105685,366,1,0
105690,366,1,0
105785,366,1,0
105791,365,1,1
105804,366,1,0
105885,363,3,1
105903,364,1,2
105928,366,1,0
105931,366,1,0
106058,364,1,2
106062,365,1,1
106151,364,1,2
106166,366,1,0
106167,363,1,3
106178,366,1,0
106210,365,1,1
106221,366,1,0
106233,362,1,4
106517,366,1,0
106530,366,1,0
106577,341,1,25
106587,364,1,2
106645,339,28,0
106730,365,1,1
106771,364,1,2
106800,364,2,1
106798,364,1,2
106818,365,1,1
106820,365,1,1
106821,364,1,2
106841,365,1,1
106842,365,1,1
106858,366,1,0
106925,365,1,1
106970,364,1,2
106979,363,4,0
106986,365,1,1
107052,363,1,3
107059,363,1,3
107065,359,3,5
107076,362,1,4
107090,356,1,10
107104,360,2,5
107114,364,1,2
107125,364,1,2
107129,365,1,1
107130,362,1,4
107150,363,2,2
107204,364,1,2
107216,366,1,0
107248,366,1,0
107249,366,1,0
107277,366,1,0
107279,365,1,1
107389,366,1,0
107396,366,1,0
107409,364,1,2
107413,364,1,2
107417,363,1,3
107418,366,1,0
107450,363,1,3
107458,366,1,0
107469,365,1,1
107470,366,1,0
107575,364,1,2
107576,365,1,1
107594,366,1,0
107615,366,1,0
107634,365,1,1
107649,365,1,1
107709,365,1,1
107909,365,1,1
107939,365,1,1
107951,363,1,3
107954,365,1,1
107961,366,1,0
107963,363,1,3
107968,364,1,2
107993,364,1,2
108006,362,1,4
108504,362,1,4
108505,357,1,9
108506,366,1,0
109033,366,1,0
109034,361,1,5
109041,365,1,1
109042,365,1,1
109045,364,1,2
109061,364,1,2
109063,366,1,0
109068,365,1,1
109152,364,1,2
109170,363,2,2
109226,364,1,2
109247,365,1,1
109280,366,1,0
109330,337,29,1
109340,364,2,1
109523,362,3,2
109544,338,29,0
109584,365,1,1
109607,366,1,0
109609,365,1,1
109610,363,1,3
110019,365,1,1
110143,363,1,3
110396,365,2,0
110397,366,1,0
110451,366,1,0
110601,362,1,4
110610,366,1,0
110611,366,1,0
110613,365,1,1
110718,365,1,1
110739,365,1,1
110781,365,1,1
110782,366,1,0
110783,365,1,1
110788,363,1,3
110823,366,1,0
110830,364,1,2
110833,366,1,0
110835,366,1,0
110837,360,5,2
110849,355,12,0
110854,364,1,2
110859,365,1,1
110860,365,1,1
110862,365,1,1
110880,365,1,1
110897,365,1,1
110939,366,1,0
110945,366,1,0
110951,366,1,0
110957,366,1,0
111004,366,1,0
111083,365,2,0
111104,366,1,0
111106,366,1,0
111105,366,1,0
111141,365,1,1
111160,365,1,1
111165,365,1,1
111253,362,1,4
111293,364,1,2
111304,366,1,0
111308,366,1,0
111350,365,1,1
111365,366,1,0
111366,365,1,1
111382,366,1,0
111429,366,1,0
111439,365,2,0
111469,366,1,0
111473,366,1,0
111474,366,1,0
111548,366,1,0
111580,365,1,1
111606,364,1,2
111714,365,1,1
111864,364,1,2
111876,364,1,2
112052,366,1,0
112056,365,1,1
112075,366,1,0
112093,366,1,0
112122,364,2,1
112126,365,1,1
112511,363,1,3
112515,362,1,4
112663,365,1,1
112670,366,1,0
112767,365,1,1
112814,365,1,1
112849,364,1,2
112874,363,2,2
113398,361,1,5
113901,364,1,2
113947,365,1,1
113955,364,1,2
114137,364,1,2
114297,364,1,2
114179,362,1,4
114201,363,1,3
114273,365,1,1
114372,363,3,1
114397,364,1,2
114497,365,1,1
114578,364,1,2
115627,364,1,2
115789,366,1,0
115791,363,1,3
115818,365,2,0
115858,366,1,0
116235,361,1,5
116241,364,1,2
116261,360,1,6
116290,366,1,0
116343,365,1,1
116840,365,1,1
116924,364,1,2
116925,363,1,3
117481,363,1,3
117502,362,1,4
117934,363,2,2
118028,365,1,1
118091,361,2,4
118147,364,1,2
118164,366,1,0
118188,363,1,3
119202,354,11,2
119442,363,1,3
119506,359,1,7
