Position,Wild,Mut,Miss
25460,322,1,5
25875,326,1,1
26034,324,1,3
26086,325,1,2
26098,326,1,1
26105,326,1,1
26147,326,1,1
26150,326,1,1
26188,326,1,1
26193,327,1,0
26387,325,1,2
26420,326,1,1
26430,323,1,4
26478,325,1,2
26487,327,1,0
26493,327,1,0
26641,323,1,4
26702,324,1,3
26781,324,1,3
26933,323,1,4
27369,326,1,1
27566,326,1,1
27567,326,1,1
27583,325,1,2
27590,325,1,2
27660,323,4,1
27843,326,1,1
27906,323,1,4
28460,315,9,4
28803,325,1,2
29109,326,1,1
29421,324,1,3
29422,325,1,2
29546,324,1,3
29666,327,1,0
29787,325,1,2
30129,323,3,2
30159,316,1,11
30224,326,1,1
30270,327,1,0
30311,322,1,5
30319,323,1,4
30611,322,1,5
31386,324,1,3
31460,323,1,4
31571,323,1,4
31572,326,1,1
31685,326,1,1
31710,325,1,2
31732,321,1,6
31734,324,1,3
32326,324,2,2
32446,324,1,3
32447,323,1,4
32449,326,1,1
32454,323,1,4
32483,326,1,1
32485,324,1,3
32499,325,1,2
32509,325,1,2
32529,326,1,1
32530,326,1,1
32573,324,1,3
32661,324,1,3
32695,327,1,0
32702,322,1,5
32750,326,1,1
32812,325,1,2
32898,324,1,3
33017,324,1,3
33049,327,1,0
33102,325,1,2
33235,325,1,2
33365,323,1,4
33385,326,1,1
33628,325,1,2
33657,325,1,2
34362,326,1,1
34363,325,1,2
34365,324,1,3
34366,327,1,0
34695,325,1,2
34846,324,1,3
34955,324,1,3
35277,327,1,0
35280,325,1,2
35329,327,1,0
35480,325,1,2
35579,324,1,3
35689,327,1,0
35718,326,1,1
35779,326,1,1
35787,327,1,0
35833,325,1,2
35860,325,1,2
36049,325,1,2
36198,324,1,3
36243,326,1,1
36260,326,1,1
36286,324,1,3
36297,322,1,5
36341,326,1,1
36776,326,1,1
36958,324,1,3
36985,324,1,3
36998,324,1,3
37318,324,1,3
37319,326,1,1
37331,326,1,1
37520,323,1,4
37542,326,1,1
37596,321,6,1
37608,325,1,2
38044,324,1,3
38053,327,1,0
38099,324,2,2
38168,324,1,3
38180,327,1,0
38249,322,1,5
38254,325,1,2
38255,325,1,2
38262,325,1,2
38376,327,1,0
38392,324,1,3
38421,322,1,5
38493,326,1,1
38509,316,9,3
38513,326,1,1
38546,326,1,1
38721,325,1,2
38722,326,1,1
38764,323,1,4
38810,326,1,1
38811,325,1,2
38854,326,1,1
38900,324,1,3
39000,326,1,1
39095,325,1,2
39097,327,1,0
39104,327,1,0
39357,325,1,2
39419,324,1,3
39467,324,1,3
39547,323,1,4
39549,326,1,1
39601,214,112,2
39603,326,1,1
40196,320,2,6
40231,325,1,2
40234,225,102,1
40487,325,1,2
40529,327,1,0
40581,326,1,1
40687,327,1,0
40689,327,1,0
40690,327,1,0
40715,326,1,1
40775,323,1,4
40843,325,1,2
40857,327,1,0
40858,326,1,1
40862,323,1,4
40867,318,8,2
40879,322,1,5
40880,326,1,1
41005,324,1,3
41063,322,1,5
41120,325,1,2
41489,325,1,2
41640,327,1,0
41674,326,1,1
41691,325,1,2
42106,325,1,2
42111,323,2,3
42232,323,1,4
42771,326,1,1
42777,321,1,6
42901,319,6,3
42945,327,1,0
42951,326,1,1
42978,323,1,4
43000,326,1,1
43003,324,1,3
43055,324,1,3
43097,324,1,3
43106,326,1,1
43688,325,1,2
44298,326,1,1
44371,326,1,1
44581,325,1,2
44582,325,1,2
44613,327,1,0
44616,325,1,2
44617,327,1,0
44680,324,1,3
44692,323,5,0
44717,325,1,2
44746,325,1,2
44758,325,1,2
44790,326,1,1
44801,323,1,4
44909,322,1,5
44964,322,1,5
45184,325,1,2
45247,323,1,4
45328,326,1,1
45455,322,1,5
45459,324,1,3
45556,325,1,2
45570,321,2,5
45614,324,1,3
45639,319,1,8
45771,327,1,0
45807,324,1,3
45809,324,1,3
45810,324,1,3
45818,327,1,0
45822,323,1,4
45874,324,1,3
45907,325,1,2
45908,325,1,2
45942,327,1,0
45963,323,1,4
45990,326,1,1
45992,323,1,4
46004,326,2,0
46069,325,1,2
46128,326,1,1
46142,322,1,5
46144,324,1,3
46174,327,1,0
46177,323,1,4
46193,325,1,2
46200,325,1,2
46223,327,1,0
46242,327,1,0
46282,327,1,0
46296,325,1,2
46297,326,1,1
46359,325,1,2
46464,316,1,11
46466,313,1,14
46489,309,1,18
46493,312,2,14
46525,324,2,2
46567,319,9,0
46572,327,1,0
46577,324,1,3
46630,326,1,1
46633,326,1,1
46634,324,1,3
46639,324,1,3
46647,324,1,3
46650,326,1,1
46666,326,1,1
46668,321,1,6
46704,324,1,3
46709,326,1,1
46721,325,1,2
46737,325,1,2
46804,326,1,1
46826,327,1,0
46833,324,1,3
46840,325,1,2
46847,324,1,3
46848,326,1,1
46995,325,1,2
47030,327,1,0
47157,324,1,3
47221,318,9,1
47322,327,1,0
47326,326,1,1
47371,324,1,3
47382,320,1,7
47431,326,1,1
47475,323,1,4
47506,321,5,2
47573,325,1,2
47585,324,1,3
47602,327,1,0
47641,326,1,1
47642,326,1,1
47643,327,1,0
47654,325,1,2
47656,326,1,1
47691,324,1,3
47782,322,1,5
47784,326,1,1
47851,322,1,5
48288,325,1,2
48734,323,1,4
49110,323,1,4
49154,316,1,11
49548,325,1,2
49612,323,1,4
49613,324,1,3
49618,323,1,4
49626,324,1,3
49688,326,1,1
49744,326,1,1
49792,326,1,1
49812,326,1,1
49899,324,1,3
49900,317,1,10
49928,326,1,1
50415,324,1,3
50453,324,1,3
50531,322,1,5
50541,325,2,1
50670,322,1,5
50943,323,1,4
51109,322,1,5
51261,325,1,2
51326,325,1,2
51372,327,1,0
51399,322,1,5
51618,327,1,0
51633,325,1,2
51635,324,1,3
51687,325,1,2
51706,323,1,4
51828,325,1,2
51915,323,1,4
51918,324,1,3
51946,320,1,7
52464,327,1,0
52488,326,1,1
52722,325,1,2
52723,325,1,2
52778,325,1,2
52807,323,1,4
52813,325,2,1
52844,323,1,4
52857,326,1,1
52882,324,1,3
52883,324,1,3
52922,326,1,1
52998,326,1,1
53001,325,1,2
53045,327,1,0
53120,327,1,0
53131,326,1,1
53184,327,1,0
53239,322,1,5
53243,326,1,1
53253,323,1,4
53766,323,1,4
53860,324,1,3
54147,325,1,2
54163,324,1,3
54336,317,1,10
54352,326,1,1
54353,324,1,3
54402,325,1,2
54403,326,1,1
54410,326,1,1
54434,326,1,1
54491,326,1,1
55199,322,2,4
55253,325,1,2
55456,325,1,2
55457,322,1,5
55578,327,1,0
56004,322,6,0
56081,326,1,1
56249,324,1,3
56254,323,1,4
56268,323,1,4
56438,318,1,9
56485,325,2,1
56602,326,1,1
56614,324,3,1
57218,324,1,3
57223,300,1,27
57259,325,1,2
57369,319,1,8
57389,323,1,4
57719,325,1,2
57828,326,1,1
57905,322,1,5
57937,323,1,4
58069,326,1,1
58075,327,1,0
58093,324,1,3
58096,324,1,3
58169,326,1,1
58190,326,1,1
58193,321,4,3
58276,327,1,0
58338,325,1,2
58358,327,1,0
58362,325,1,2
58385,326,1,1
58399,327,1,0
58483,327,1,0
58485,327,1,0
58522,312,1,15
58532,324,4,0
58574,323,1,4
58680,325,1,2
58701,327,1,0
58724,322,1,5
58732,326,1,1
58797,327,1,0
58798,326,1,1
58880,323,1,4
58881,320,1,7
58915,326,1,1
58924,326,1,1
58931,326,1,1
58964,327,1,0
58967,326,1,1
58979,324,1,3
59016,324,3,1
59023,325,1,2
59027,326,1,1
59029,327,1,0
59048,321,1,6
59069,327,1,0
59213,323,1,4
59679,327,1,0
59742,324,1,3
59804,327,1,0
59820,326,1,1
59975,322,1,5
60067,325,1,2
60068,327,1,0
60097,325,1,2
60100,325,1,2
60135,327,1,0
60152,327,1,0
60170,321,1,6
60176,325,1,2
60185,322,2,4
60217,327,1,0
60240,325,1,2
60241,326,1,1
60284,324,1,3
60363,326,1,1
60487,324,1,3
60822,327,1,0
60965,321,3,4
61189,322,1,5
61587,323,1,4
61636,325,1,2
61769,325,1,2
61932,324,1,3
62939,320,1,7
63144,324,1,3
63562,325,1,2
63679,323,1,4
63912,324,1,3
63978,327,1,0
64111,324,1,3
64513,325,1,2
65348,326,1,1
65492,323,1,4
65498,324,1,3
65493,323,1,4
65865,326,1,1
65895,326,1,1
65921,324,3,1
65924,324,1,3
65959,321,1,6
65984,326,1,1
65986,326,1,1
66216,323,1,4
66676,324,2,2
66705,323,1,4
66728,325,1,2
66812,326,1,1
67063,322,1,5
67127,323,1,4
67221,324,1,3
67239,324,1,3
67384,325,1,2
67549,325,1,2
67610,315,9,4
67634,323,1,4
67927,324,1,3
68001,327,1,0
68314,325,1,2
68498,325,1,2
68523,324,1,3
68550,325,1,2
68631,326,1,1
68632,327,1,0
68663,323,1,4
68884,321,1,6
68943,321,1,6
68948,326,1,1
68949,326,1,1
68990,327,1,0
69111,324,1,3
69144,326,1,1
69440,325,3,0
69442,325,1,2
69465,326,1,1
69467,322,1,5
69468,324,1,3
70954,322,1,5
72281,326,1,1
72362,322,1,5
72371,323,1,4
72518,323,1,4
72685,324,1,3
72696,324,1,3
72701,323,1,4
74360,324,1,3
74637,326,1,1
75035,324,1,3
75036,321,1,6
75041,325,1,2
75096,323,1,4
75149,326,1,1
75207,327,1,0
75222,326,1,1
75376,326,1,1
75386,323,1,4
75400,326,1,1
75404,327,1,0
75449,325,1,2
75462,326,1,1
75644,326,1,1
75687,326,1,1
75698,324,1,3
75699,323,1,4
75708,326,1,1
75709,324,4,0
75955,323,1,4
75964,323,1,4
76009,326,1,1
76028,326,1,1
76117,316,6,6
76118,322,3,3
76230,326,1,1
76235,325,1,2
76236,326,1,1
76237,325,1,2
76242,325,1,2
76243,325,1,2
76245,327,1,0
76254,323,1,4
76260,325,1,2
76273,326,1,1
76275,327,1,0
76280,326,1,1
76340,318,9,1
76346,325,1,2
76347,326,1,1
76357,326,1,1
77324,325,1,2
77378,327,1,0
77465,325,1,2
77543,325,1,2
77555,319,6,3
77635,324,2,2
77655,323,1,4
77679,327,1,0
77680,322,1,5
78082,324,1,3
78862,323,1,4
78865,322,1,5
79464,324,1,3
79504,324,1,3
79546,326,1,1
79642,326,1,1
79644,324,1,3
79704,327,1,0
79710,325,1,2
79709,323,1,4
79726,326,2,0
79878,327,1,0
79932,323,2,3
80277,325,1,2
80383,325,1,2
80423,325,1,2
80499,325,1,2
80534,327,1,0
80601,324,4,0
80615,324,1,3
80614,323,1,4
80920,324,1,3
80923,324,1,3
80930,324,1,3
80951,327,1,0
80985,323,1,4
80986,325,1,2
81199,326,1,1
81321,326,1,1
81388,326,1,1
81422,325,1,2
81472,326,1,1
81625,326,1,1
81628,325,1,2
81642,325,1,2
81658,327,1,0
81667,321,1,6
81728,327,1,0
81785,325,1,2
81795,325,1,2
81854,324,1,3
81859,325,1,2
81988,322,1,5
81989,324,1,3
82030,327,1,0
82031,327,1,0
82033,323,1,4
82047,324,1,3
82219,321,1,6
82311,324,1,3
82491,326,1,1
83477,324,1,3
83485,325,1,2
83487,324,1,3
83517,323,1,4
83679,324,1,3
83844,322,1,5
83853,326,1,1
83940,324,3,1
84056,325,3,0
84062,323,1,4
84606,323,1,4
84742,325,1,2
84884,322,1,5
85076,324,1,3
85108,326,1,1
85109,326,1,1
85359,326,1,1
85499,321,1,6
85702,327,1,0
85990,325,1,2
86024,295,1,32
86177,324,1,3
86183,324,1,3
86251,324,1,3
86253,324,1,3
86428,326,1,1
86434,324,1,3
86429,316,5,7
86433,327,1,0
86476,325,1,2
86507,325,1,2
86697,318,1,9
87001,323,1,4
87056,327,1,0
87063,327,1,0
87070,327,1,0
87097,325,1,2
87101,327,1,0
87114,326,1,1
87209,323,3,2
87211,323,1,4
87216,321,5,2
87262,325,1,2
87353,325,1,2
87805,326,1,1
87815,323,2,3
87857,326,1,1
87870,323,1,4
87916,320,1,7
87963,325,1,2
87991,315,9,4
88018,325,1,2
88119,326,1,1
88311,319,1,8
88426,324,1,3
88491,326,1,1
88517,322,1,5
88547,324,1,3
88558,325,1,2
88617,326,1,1
88698,325,1,2
88899,322,1,5
89164,324,1,3
89211,325,1,2
89212,325,2,1
89222,326,1,1
89259,326,1,1
89260,327,1,0
89276,317,5,6
89345,319,1,8
89389,323,2,3
89392,327,1,0
89738,322,1,5
89847,326,1,1
89989,324,2,2
90064,326,1,1
90138,324,1,3
90147,326,1,1
90183,325,1,2
90201,324,1,3
90222,325,1,2
90442,327,1,0
90459,325,3,0
90486,326,1,1
90525,323,1,4
90540,323,1,4
90680,327,1,0
90979,325,1,2
90982,323,1,4
91037,325,1,2
91122,323,1,4
91140,323,2,3
91397,327,1,0
91398,324,1,3
91471,325,1,2
91532,327,1,0
91533,326,1,1
91573,325,1,2
91654,324,1,3
91658,320,1,7
91700,323,1,4
92585,327,1,0
92673,325,1,2
101543,324,1,3
101557,325,1,2
92747,323,1,4
92763,327,1,0
92771,318,9,1
92772,327,1,0
92773,326,1,1
92787,325,1,2
92793,326,1,1
92797,322,1,5
92817,327,1,0
92920,325,1,2
92930,327,1,0
92940,327,1,0
93013,326,1,1
93010,326,1,1
93125,326,1,1
93136,323,4,1
93492,327,1,0
93509,327,1,0
93511,296,1,31
93524,316,1,11
93538,324,1,3
93539,323,1,4
93540,327,1,0
93594,327,1,0
93598,327,1,0
93611,326,1,1
93715,325,1,2
93722,315,1,12
93727,326,1,1
93777,325,2,1
93795,325,1,2
93811,327,1,0
93816,324,2,2
93825,326,1,1
93957,325,1,2
93997,325,1,2
94081,323,1,4
94082,326,1,1
94084,322,1,5
94106,324,4,0
94133,325,1,2
94135,326,1,1
94141,325,1,2
94177,327,1,0
94225,326,1,1
94530,326,1,1
94616,321,2,5
94632,326,1,1
94635,321,4,3
94689,325,1,2
94705,325,1,2
94720,326,1,1
94729,321,1,6
94761,325,1,2
94765,325,1,2
94768,319,1,8
94770,323,1,4
94776,322,1,5
94778,324,1,3
94796,326,1,1
94798,324,1,3
94799,325,1,2
94807,325,1,2
94808,325,1,2
94814,325,2,1
94825,323,1,4
94827,322,4,2
94837,325,1,2
94857,326,1,1
94974,323,1,4
95392,324,1,3
95418,325,1,2
95428,326,1,1
95464,321,2,5
95471,323,1,4
95512,326,1,1
95592,323,1,4
95652,326,1,1
95676,321,3,4
95690,324,1,3
95695,325,1,2
95831,324,1,3
96077,325,1,2
96552,325,1,2
96557,323,1,4
96559,319,3,6
96554,323,1,4
96792,326,1,1
96946,324,1,3
96947,327,1,0
96962,325,1,2
96982,324,2,2
96992,325,1,2
97009,327,1,0
97011,322,1,5
97020,324,1,3
97022,325,1,2
97028,325,1,2
97046,325,1,2
97051,324,1,3
97058,327,1,0
97363,324,1,3
98658,325,1,2
98693,325,1,2
98715,323,1,4
98718,326,1,1
98721,323,1,4
98728,324,1,3
98750,326,1,1
98754,325,1,2
98795,326,1,1
98805,324,1,3
98869,326,1,1
98928,306,1,21
98957,326,1,1
98975,327,1,0
99006,308,1,19
99009,321,1,6
99029,311,1,16
99007,318,1,9
99015,324,1,3
99040,322,1,5
99101,327,1,0
99141,326,1,1
99158,325,1,2
99211,325,1,2
99222,325,1,2
99223,326,1,1
99640,325,1,2
99820,324,1,3
99675,324,1,3
99821,323,1,4
99872,322,1,5
99887,325,1,2
99901,326,1,1
99985,323,1,4
100324,326,1,1
100334,326,1,1
100390,327,1,0
100391,326,1,1
100525,326,1,1
100712,327,1,0
101137,326,1,1
101260,323,2,3
101261,323,2,3
101286,327,1,0
101324,323,4,1
101349,324,1,3
101363,326,1,1
101374,327,1,0
101375,325,1,2
101377,325,1,2
101593,326,1,1
101596,326,1,1
101614,319,1,8
101618,320,1,7
101624,324,3,1
101627,325,1,2
101635,326,1,1
101637,324,1,3
101639,321,1,6
101834,326,1,1
101835,326,1,1
101888,326,1,1
101841,327,0,1
101854,325,1,2
101864,325,1,2
102006,320,4,4
102011,322,1,5
102032,321,1,6
102360,317,9,2
102393,327,1,0
102422,323,1,4
102441,325,1,2
102551,326,1,1
102552,325,1,2
102564,327,1,0
102607,323,1,4
102624,323,1,4
102648,324,1,3
102701,326,1,1
102757,325,1,2
102771,326,1,1
103003,327,1,0
103007,320,3,5
103108,325,1,2
103116,327,1,0
103119,325,1,2
103146,323,1,4
103229,327,1,0
103676,325,1,2
103719,326,1,1
103721,327,1,0
103824,326,1,1
103829,325,1,2
103831,326,1,1
103836,323,4,1
103839,325,1,2
103999,326,1,1
104024,321,5,2
104124,326,1,1
104136,324,1,3
104154,323,1,4
104160,324,1,3
104195,322,1,5
104199,323,1,4
104208,326,1,1
104222,323,1,4
104257,321,1,6
104266,322,2,4
104281,326,1,1
104288,326,1,1
104299,326,1,1
104301,325,1,2
104314,325,1,2
104340,321,1,6
104344,325,1,2
104367,326,2,0
104383,327,1,0
104391,326,1,1
104423,323,1,4
104433,326,1,1
104501,326,1,1
104574,325,1,2
104591,325,1,2
104592,325,1,2
104593,322,2,4
104595,326,1,1
104710,327,1,0
104805,324,1,3
104896,325,1,2
105005,326,1,1
105041,327,1,0
105063,327,1,0
105078,323,1,4
105083,325,1,2
105097,324,1,3
105124,323,1,4
105139,327,1,0
105411,323,1,4
105648,325,1,2
105985,324,1,3
106001,327,1,0
106033,326,1,1
106128,324,1,3
106139,326,1,1
106140,327,1,0
106160,324,1,3
106211,327,1,0
106230,326,1,1
106258,323,1,4
106428,326,1,1
106486,326,1,1
106557,325,1,2
106575,327,1,0
106599,326,1,1
106600,325,1,2
106618,327,1,0
106620,324,1,3
106655,321,1,6
106657,327,1,0
106661,323,1,4
106687,325,1,2
106717,324,1,3
106797,322,1,5
106875,324,1,3
106969,325,1,2
106999,327,1,0
107073,324,1,3
107086,324,1,3
107093,325,1,2
107737,324,1,3
107748,327,1,0
107779,326,1,1
107783,324,1,3
107787,324,1,3
107794,324,1,3
107800,326,1,1
107809,325,1,2
107833,327,1,0
107836,326,1,1
107837,327,1,0
107847,326,1,1
107855,322,1,5
107856,320,1,7
107862,326,1,1
107883,325,1,2
107905,325,1,2
107906,326,1,1
107927,323,1,4
107938,325,1,2
107948,323,1,4
108069,326,1,1
108070,325,1,2
108088,323,1,4
108096,321,1,6
108144,326,1,1
108227,323,1,4
108272,323,1,4
108273,326,1,1
108290,326,1,1
108296,327,1,0
108345,322,1,5
108373,322,1,5
108419,325,1,2
108427,325,1,2
108433,324,1,3
108434,326,1,1
108466,327,1,0
108476,320,1,7
108563,324,1,3
108565,326,1,1
108627,323,1,4
108647,324,1,3
108662,326,2,0
108776,323,1,4
108986,327,1,0
109029,326,1,1
109035,325,2,1
109102,316,8,4
109238,320,1,7
109498,323,1,4
109675,321,5,2
109718,327,1,0
109755,324,1,3
110321,325,1,2
110356,325,1,2
110810,324,1,3
110811,323,1,4
110827,326,1,1
110969,324,1,3
111126,326,1,1
111127,327,1,0
111128,325,1,2
111319,325,1,2
111340,326,1,1
111435,324,1,3
111449,325,1,2
111555,322,1,5
112708,326,1,1
112719,319,9,0
112727,326,1,1
112785,325,1,2
112791,324,1,3
112802,326,1,1
112803,323,1,4
112812,319,1,8
113225,325,1,2
113313,323,1,4
113622,323,1,4
114156,322,1,5
114178,322,1,5
114421,323,1,4
114427,323,1,4
114502,324,1,3
114504,325,1,2
114511,325,1,2
115423,319,1,8
115563,324,1,3
116504,324,1,3
116777,326,1,1
117345,316,1,11
117346,298,1,29
117373,325,1,2
117377,324,1,3
117382,326,1,1
117404,324,1,3
117455,327,1,0
117557,324,1,3
117696,325,1,2
117697,326,1,1
117703,327,1,0
117720,320,1,7
117724,326,1,1
117734,327,1,0
117737,325,1,2
117748,327,1,0
117773,326,1,1
117813,323,1,4
117827,318,9,1
117924,327,1,0
117926,326,2,0
117941,326,1,1
117946,327,1,0
117956,321,1,6
117977,324,1,3
118058,325,1,2
118062,320,2,6
118068,327,1,0
118084,325,2,1
118097,325,1,2
118107,325,1,2
118133,327,1,0
118156,323,5,0
118165,327,1,0
118168,327,1,0
118180,327,1,0
118205,323,3,2
118210,326,1,1
118207,324,1,3
118237,327,1,0
118240,325,1,2
118273,325,1,2
118294,326,1,1
118298,323,1,4
118302,327,1,0
118324,322,1,5
118343,325,1,2
118355,327,1,0
118359,326,1,1
118372,321,2,5
118375,325,1,2
118389,326,1,1
118405,325,1,2
118437,324,1,3
118441,321,2,5
118443,324,1,3
118446,326,1,1
118475,326,1,1
118479,323,1,4
118481,327,1,0
118505,326,1,1
118506,326,1,1
118514,327,1,0
118536,325,1,2
118537,326,1,1
118547,324,1,3
118713,324,1,3
118750,322,1,5
118805,322,1,5
118836,325,1,2
118903,324,1,3
119863,323,1,4
119864,323,1,4
119877,326,1,1
119878,326,1,1
119890,324,1,3
119967,326,1,1
119968,327,1,0
120053,327,1,0
120068,327,1,0
120110,326,1,1
120118,325,3,0
120136,318,10,0
120138,325,1,2
120157,324,1,3
120158,325,1,2
120160,327,1,0
120164,324,1,3
120165,326,1,1
120168,327,1,0
120179,321,1,6
120293,321,5,2
120315,327,1,0
120342,324,1,3
120344,326,1,1
120343,324,1,3
120355,326,1,1
120359,324,1,3
120380,326,1,1
120386,325,1,2
120387,322,1,5
120392,326,1,1
120405,324,3,1
120411,322,4,2
120415,326,1,1
120440,326,1,1
120444,326,1,1
120456,326,2,0
120459,322,1,5
120501,326,1,1
120524,326,1,1
120545,326,1,1
120546,319,1,8
120558,324,1,3
120588,327,1,0
120597,314,1,13
120648,326,1,1
120840,325,1,2
120657,318,1,9
120668,326,1,1
